sampleId,sampleId_orig,locality,lat,long,continent,country,city,province,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads,SimCont.Norm,pcrdup,pNpS,private,Cov,Miss,Recommendation,collapsedSamples,N,cluster1.0,cluster2.0_k4,cluster2.0_k5,cluster2.0_k8,fruit_type_curated
ES_Ciu_Tom_1_2021-10-07,NA,ES_Bal_Tom,39.1689,-2.9849,Europe,Spain,Tomelloso,Ciudad Real,7,7,10,10,2021,280,TRUE,NA,BR-1,TR-1,NA,NA,Melon,1,32,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Antonio J Buendia-Ruiz; Maria Josefa Gomez-Julian; Maria Luisa Espinosa-Jimenez,NA,NA,DrosEu-17,FALSE,6.4,Hold,DIN,Pass,NA,0.168580449662327,0.225743,0.348218959990247,4.14157518330082,38.7737059902016,0.00524575556788252,High Contamination,NA,NA,NA,NA,NA,NA,Melon
ES_Bar_Bar_1_2012-07-13,ES_ba_12_spring,ES_Bar_Bar,41.38,2.17,Europe,Spain,Barcelona,Barcelona,13,13,7,7,2012,195,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,55,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,J._Gonzalez,SRR3590549,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.012367972755001,0.010798,0.319548062269104,3.92854946700166,32.2659238210948,0.0485090435777713,Pass,NA,NA,3,3,2,2,NA
ES_Bar_Bar_1_2012-10-16,ES_ba_12_fall,ES_Bar_Bar,41.38,2.17,Europe,Spain,Barcelona,Barcelona,1,30,10,10,2012,290,FALSE,fall,BR-1,TR-1,NA,NA,NA,1,29,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,J._Gonzalez,SRR3590548,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0120986109917856,0.008705,0.33375938194548,4.08328756932728,48.8335095268861,0.0437519988857198,Pass,NA,NA,3,3,2,2,NA
ES_Ciu_Man_1_2020-08-10,NA,ES_Ciu_Man,38.9707208053836,-3.4072120460269,Europe,Spain,Manzanares,Ciudad Real,10,10,8,8,2020,223,TRUE,NA,BR-1,TR-1,NA,NA,Melon,1,30,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Jose Luis Olmo,NA,NA,DrosEu-14,FALSE,6.1,Hold,DIN,Pass,NA,0.0507486220404627,0.21699,0.359943058188336,4.09847066565063,42.3247877230679,0.00326130793007406,Pass,NA,NA,2,3,2,2,Melon
ES_Ciu_Tom_1_2015-09-17,ES_Tom_15_29,ES_Ciu_Tom,39.15805,-3.021,Europe,Spain,Tomelloso,Ciudad Real,17,17,9,9,2015,260,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Roberto_Torres_and_Josefa_Gonz������lez,SRR8439137,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0353951140360807,0.127369,0.394832572876185,4.37248854349302,69.9223013187984,0.00846920903091109,Pass,NA,NA,2,3,2,2,NA
ES_Ciu_Tom_1_2015-10-08,ES_Tom_15_28,ES_Ciu_Tom,39.15805,-3.021,Europe,Spain,Tomelloso,Ciudad Real,8,8,10,10,2015,281,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Roberto_Torres_and_Josefa_Gonz������lez,SRR8439136,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00819279889440586,0.164609,0.365915421625728,4.18452108585291,40.718967651234,0.00719186342496541,Pass,NA,NA,2,3,2,2,NA
ES_Ciu_Tom_1_2016-09-02,ES_Tom_16_36,ES_Ciu_Tom,39.152529,-3.0616048,Europe,Spain,Tomelloso,Ciudad Real,2,2,9,9,2016,246,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Vivien_Horvath;_Miriam_Merenciano,SRR8494461,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.061713670500214,0.188266,0.370578871015367,4.56530461099557,68.4248303249862,0.0377389623896457,Pass,NA,NA,2,3,2,2,NA
ES_Ciu_Tom_1_2016-10-11,ES_Tom_16_37,ES_Ciu_Tom,39.152529,-3.0616048,Europe,Spain,Tomelloso,Ciudad Real,11,11,10,10,2016,285,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Josefa_Gonzalez_and_IES_Eladio_Caba������ero,SRR8494460,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0085977799373904,0.191609,0.353043151062314,4.42471833733157,54.1539951174636,0.0404130407668344,Pass,NA,NA,2,3,2,2,NA
ES_Ciu_Tom_1_2017-10-04,NA,ES_Ciu_Tom,39.1567614,-3.0497293,Europe,Spain,Tomelloso,Ciudad Real,4,4,10,10,2017,277,TRUE,NA,BR-1,TR-1,NA,NA,Water melon,1,40,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Miriam Merenciano; Maria Bogaerts-Marquez; Antonio J Buendia-Ruiz; Maria Josefa Gomez-Julian; Maria Luisa Espinosa-Jimenez,NA,NA,DrosEu-1,FALSE,6.7,Hold,DIN,Pass,NA,0.0154180782494409,0.197323,0.348792547790385,4.04477487425644,38.5481283448553,0.00539037904454355,Pass,NA,NA,2,3,2,2,Watermelon
ES_Ciu_Tom_1_2018-10-03,NA,ES_Ciu_Tom,39.17,-2.97,Europe,Spain,Tomelloso,Ciudad Real,3,3,10,10,2018,276,TRUE,NA,BR-1,TR-1,NA,NA,Melon,1,40,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Antonio J Buendia-Ruiz; Maria Josefa Gomez-Julian; Maria Luisa Espinosa-Jimenez,NA,NA,DrosEu-12,FALSE,6.6,Hold,DIN,Pass,NA,0.28895907419219,0.173087,0.322826111671126,3.71466499286254,28.1118428043986,0.00442460482120316,High Contamination,NA,NA,NA,NA,NA,NA,Melon
ES_Ciu_Tom_1_2020-09-30,NA,ES_Ciu_Tom,39.1567614,-3.0497293,Europe,Spain,Tomelloso,Ciudad Real,29,30,9,9,2020,274,FALSE,NA,BR-1,TR-1,NA,NA,Melon,1,40,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Antonio J Buendia-Ruiz; Maria Josefa Gomez-Julian; Maria Luisa Espinosa-Jimenez,NA,NA,DrosEu-16,FALSE,5,Fail,DIN,Pass,NA,0.0321913797129173,0.247369,0.328007653311036,3.92324401863028,29.6512577179032,0.00615717465905501,Pass,NA,NA,2,3,2,2,Melon
ES_Gra_Ben_1_2016-10-08,ES_Ben_16_32,ES_Gra_Ben,37.353733,-3.167179,Europe,Spain,Benalua,Granada,8,8,10,10,2016,282,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Josefa_Gonzalez_and_IES_Jose_de_Mora,SRR8494475,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0402162730943434,0.167168,0.359308824850248,4.47290265180366,49.4060396863594,0.0319739211840877,Pass,NA,NA,2,3,2,2,NA
ES_Gra_Ben_1_2017-10-05,NA,ES_Gra_Ben,37.363279,-3.168799,Europe,Spain,Benalua,Granada,5,5,10,10,2017,278,TRUE,NA,BR-1,TR-1,NA,NA,Peach,1,40,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Miriam Merenciano; Maria Bogaerts-Marquez; Silvana Castillo,NA,NA,DrosEu-4,FALSE,6.4,Hold,DIN,Pass,NA,0.00829992840552437,0.2092,0.352689446309829,4.05338579981748,36.7463470748084,0.00434258680927124,Pass,NA,NA,2,3,2,2,Peach
ES_Gra_Cor_1_2015-08-08,ES_Cor_15_33,ES_Gra_Cor,37.661547,-2.79631,Europe,Spain,Cortes de Baza,Granada,8,8,8,8,2015,220,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Lain_Guio_and_Anna__Ullastres_(Gonzalez_lab),SRR8439163,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0455498108059346,0.179755,0.385424543487538,4.25570658258262,49.2689944397462,0.00663617926128464,Pass,NA,NA,2,3,2,2,NA
ES_Gra_Cor_1_2017-07-28,NA,ES_Gra_Cor,37.6617732605881,-2.79623534604702,Europe,Spain,Cortes de Baza,Granada,28,28,7,7,2017,209,TRUE,NA,BR-1,TR-1,NA,NA,Peach,1,40,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Miriam Merenciano and Maria Bogaerts-Marquez,NA,NA,DrosEu-2,FALSE,6.4,Hold,DIN,Pass,NA,0.109703833806568,0.220998,0.324705128491703,3.74569922660251,28.6401564269612,0.00670557911753472,Pass,NA,NA,2,3,2,2,Peach
ES_Gra_Gua_1_2015-09-12,ES_Gua_15_32,ES_Gra_Gua,37.3308,-3.173416,Europe,Spain,Guadix,Granada,12,12,9,9,2015,255,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Anna_Ullastres_and_Miriam_Merenciano_(Gonzalez_lab),SRR8439164,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0353960685614135,0.148398,0.388295938695089,4.29690639797776,54.1151772832406,0.00499921621840669,Pass,NA,NA,2,3,2,2,NA
ES_Gra_Pur_1_2016-08-30,ES_Pur_16_35,ES_Gra_Pur,37.3377875,-3.1786148,Europe,Spain,Purullena,Granada,30,30,8,8,2016,243,TRUE,spring,BR-1,TR-1,NA,El Bejar�n (Guadix),NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Vivien_Horvath;_Miriam_Merenciano,SRR8494462,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.277748005735776,0.152584,0.346218729158221,4.44194637260305,45.6370786009198,0.0440111563908775,High Contamination,NA,NA,NA,NA,NA,NA,NA
ES_Ler_Gim_1_2014-08-13,ES_Gim_14_35,ES_Ler_Gim,41.6175899,0.6200146,Europe,Spain,Gimenells,Lerida,13,13,8,8,2014,225,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Lain_Guio,SRR5647776,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.217394932262789,0.062319,0.403335738914281,4.71505856140393,42.4047238187242,0.0555334737831123,High Contamination,NA,NA,NA,NA,NA,NA,NA
ES_Ler_Gim_1_2014-10-20,ES_Gim_14_34,ES_Ler_Gim,41.6175899,0.6200146,Europe,Spain,Gimenells,Lerida,20,20,10,10,2014,293,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Lain_Guio,SRR5647769,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.182946095129724,0.05307,0.419609811598568,4.76791984895489,42.0654268168008,0.0553243035870019,High Contamination,NA,NA,NA,NA,NA,NA,NA
ES_Ler_Gim_1_2015-06-28,ES_Gim_15_30,ES_Ler_Gim,41.656416,0.388472,Europe,Spain,Gimenells,Lerida,28,28,6,6,2015,179,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Marta_Pascual,SRR8439138,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00850557474409188,0.141249,0.386668654935878,4.3187309668881,62.4896469402631,0.00795574715739645,Pass,NA,NA,2,3,2,2,NA
ES_Ler_Gim_1_2015-10-22,ES_Gim_15_31,ES_Ler_Gim,41.656416,0.388472,Europe,Spain,Gimenells,Lerida,22,22,10,10,2015,295,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Maria_Pilar_Garcia-Guerreiro,SRR8439168,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00845750698130712,0.123255,0.368490475664124,4.16890977912236,44.5799304811892,0.0084129126440229,Pass,NA,NA,2,3,2,2,NA
ES_Ler_Gim_1_2016-08-25,ES_Gim_16_33,ES_Ler_Gim,41.656416,0.388472,Europe,Spain,Gimenells,Lerida,25,25,8,8,2016,238,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Pilar_GARCIA_GUERREIRO,SRR8494470,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.701468216228031,0.179768,0.311217352538777,4.35264551866897,20.9707097371267,0.0445420895568746,High Contamination,NA,NA,NA,NA,NA,NA,NA
ES_Ler_Gim_1_2016-10-21,ES_Gim_16_34,ES_Ler_Gim,41.656416,0.388472,Europe,Spain,Gimenells,Lerida,21,21,10,10,2016,295,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Dorcas_Orengo;_Eva_Puerma,SRR8494472,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00860148375018757,0.156582,0.355073309977942,4.41617434745709,53.6718445750859,0.0366974792322143,Pass,NA,NA,2,3,2,2,NA
ES_Ler_Gim_1_2017-07-24,NA,ES_Ler_Gim,41.65,0.38,Europe,Spain,Gimenells,Lerida,24,24,7,7,2017,205,TRUE,NA,BR-1,TR-1,NA,NA,Pears and apples,1,40,Wild flies,pooled,Sweep netting,NovaSeq6000,DrosEU_3,Pilar Garcia and Eva Puerma,NA,NA,DrosEu-3,FALSE,6.4,Hold,DIN,Pass,NA,0.150687205501557,0.217346,0.334037678773994,3.89669152656288,29.7854273599099,0.00483760676294319,High Contamination,NA,NA,NA,NA,NA,NA,Apple_Pear
ES_Ler_Gim_1_2017-10-14,NA,ES_Ler_Gim,41.656416,0.388472,Europe,Spain,Gimenells,Lerida,14,14,10,10,2017,287,TRUE,NA,BR-1,TR-1,NA,NA,over fallen Apples and pears,1,40,Wild flies,pooled,Sweep netting,NovaSeq6000,DrosEU_3,Marta Pascual,NA,NA,DrosEu-5,FALSE,5.9,Fail,DIN,Pass,NA,0.00795421308513767,0.295041,0.340392127683322,3.9478746548977,32.0640890912735,0.00478616351285572,Pass,NA,NA,2,3,2,2,Apple_Pear
ES_Ler_Gim_1_2018-08-25,NA,ES_Ler_Gim,41.656416,0.388472,Europe,Spain,Gimenells,Lerida,25,25,8,8,2018,237,TRUE,NA,BR-1,TR-1,NA,NA,over fallen Apples and pears,1,40,Wild flies,pooled,Sweep netting,NovaSeq6000,DrosEU_3,Marta Pascual,NA,NA,DrosEu-7,FALSE,6.3,Hold,DIN,Pass,NA,0.00797031008334453,0.242442,0.351328553353016,4.04890770148377,38.6333807041397,0.00555247381368711,Pass,NA,NA,2,3,2,2,Apple_Pear
ES_Ler_Gim_1_2018-10-26,NA,ES_Ler_Gim,41.65,0.38,Europe,Spain,Gimenells,Lerida,26,26,10,10,2018,299,TRUE,NA,BR-1,TR-1,NA,NA,NA,1,40,Wild flies,pooled,Sweep netting,NovaSeq6000,DrosEU_3,Eva Puerma / Dorcas Orengo / Carlos Arboleda-Bustos,NA,NA,DrosEu-6,FALSE,6.4,Hold,DIN,Pass,NA,0.00804178117323604,0.217019,0.355996001956489,4.09600573971511,42.4679969294131,0.00426978975726066,Pass,NA,NA,2,3,2,2,NA
ES_Ler_Gim_1_2019-08-25,NA,ES_Ler_Gim,41.656416,0.388472,Europe,Spain,Gimenells,Lerida,25,25,8,8,2019,237,TRUE,NA,BR-1,TR-1,NA,NA,over fallen Apples and pears,1,40,Wild flies,pooled,Sweep netting,NovaSeq6000,DrosEU_3,Marta Pascual,NA,NA,DrosEu-13,FALSE,6.6,Hold,DIN,Pass,NA,0.0306148041756573,0.19435,0.344518594870329,3.88851646107495,35.2728486976447,0.00370148743789805,Pass,NA,NA,2,3,2,2,Apple_Pear
ES_Ler_Gim_1_2020-10-26,NA,ES_Ler_Gim,41.656416,0.388472,Europe,Spain,Gimenells,Lerida,24,28,10,10,2020,300,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,27,Wild flies,pooled,Sweep netting,NovaSeq6000,DrosEU_3,Alex Sanchez,NA,NA,DrosEu-15,FALSE,5.5,Fail,DIN,Pass,NA,0.0396868920368247,0.250043,0.358292936288089,4.14050804303818,40.6501557035101,0.00523847586268147,Pass,NA,NA,2,3,2,2,NA
ES_Ler_Gim_1_2021-08-31,NA,ES_Ler_Gim,41.651944,0.388889,Europe,Spain,Gimenells,Lerida,31,31,8,8,2021,243,TRUE,NA,BR-1,TR-1,NA,NA,Pears+Apples,1,23,Wild flies,pooled,Sweep netting,NovaSeq6000,DrosEU_3,Pilar Garcia; Antonio Barbadilla; Sonia Casillas,NA,NA,DrosEu-18,FALSE,4.4,Fail,DIN,Pass,77712426,0.834908720107084,0.301855,0.270432162718969,3.91370791398048,7.29526412822363,0.195542102660344,High Contamination,NA,NA,NA,NA,NA,NA,Apple_Pear
ES_Ler_Pin_1_2018-10-10,NA,ES_Ler_Pin,41.485,0.522,Europe,Spain,Pina de Ebro,Lerida,10,10,10,10,2018,283,TRUE,NA,BR-1,TR-1,NA,NA,Peach,1,18,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Zahara Alonso,NA,NA,DrosEu-11,FALSE,5.9,Fail,DIN,Pass,NA,0.124706179676413,0.265073,0.328184187791209,3.70799574642293,33.015802955434,0.00646001039541903,Pass,NA,NA,2,3,2,2,Peach
ES_Mad_Yep_1_2018-11-06,NA,ES_Mad_Yep,40.06,-3.53,Europe,Spain,Yepes,Madrid,6,6,11,11,2018,310,TRUE,NA,BR-1,TR-1,NA,NA,Melon,1,32,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Paloma Sepulveda,NA,NA,DrosEu-10,FALSE,5.9,Fail,DIN,Pass,NA,0.211326678646767,0.2571,0.318354586959944,3.7364761820277,27.9982832567704,0.00661191357728111,High Contamination,NA,NA,NA,NA,NA,NA,Melon
ES_Tol_Vil_1_2018-10-07,NA,ES_Tol_Vil,39.87,-3.32,Europe,Spain,Villatobas,Toledo,7,7,10,10,2018,280,TRUE,NA,BR-1,TR-1,NA,NA,Melon,1,40,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Belen Roldan,NA,NA,DrosEu-8,FALSE,6.3,Hold,DIN,Pass,NA,0.137023668641384,0.209758,0.337792058622545,3.79851253303135,36.4575733525464,0.00510841179642256,Pass,NA,NA,2,3,2,2,Melon
ES_Zam_Ose_1_2018-09-20,NA,ES_Zam_Ose,41.53,-5.68,Europe,Spain,Osera de Ebro,Zamora,20,20,9,9,2018,263,TRUE,NA,BR-1,TR-1,NA,NA,Pears,1,40,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Joan Torro,NA,NA,DrosEu-9,FALSE,6.1,Hold,DIN,Pass,NA,0.721840274759847,0.214282,0.288951113835754,3.92345126963965,12.5099418743932,0.0377321679981247,High Contamination,NA,NA,NA,NA,NA,NA,Pear
ET_Amh_Deb_1_2011-12-16,ER,ET_Amh_Deb,9.68,39.53,Africa,Ethiopia,Debre Birhan,Amhara,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA
ET_Gam_Gam_1_2011-12-16,EA,ET_Gam_Gam,8.25,34.59,Africa,Ethiopia,Gambella,Gambela Peoples,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,20,NA,inbred_line,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA
ET_Oro_Dod_1_2008-12-16,ED,ET_Oro_Dod,6.98,39.18,Africa,Ethiopia,Dodola,Oromiya,1,31,12,12,2008,351,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,J._Pool,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA
ET_Oro_Fic_1_2011-12-16,EF,ET_Oro_Fic,9.81,38.63,Africa,Ethiopia,Fiche,Oromiya,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,63,NA,inbred_line,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA
ET_Sou_Bon_1_2011-12-16,EB,ET_Sou_Bon,7.26,36.25,Africa,Ethiopia,Bonga,Southern Nations; Nationalities and Peoples,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA
FI_Cen_Jyv_1_2019-09-19,NA,FI_Cen_Jyv,62,25,Europe,Finland,Jyvaskyla,Central Finland,19,19,9,9,2019,262,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,20,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Venera Tyukmaeva,NA,NA,DrosEu-167,FALSE,6,Hold,DIN,Pass,NA,0.00943350366009807,0.641949,0.340266229645161,3.89153745767256,27.3686214280021,0.00748062506460738,Pass,NA,NA,2,3,2,7,Apple
FI_Cen_Ves_1_2014-07-26,FI_Ves_14_38,FI_Cen_Ves,62.55,26.24,Europe,Finland,Vesanto,Central Finland,26,26,7,7,2014,207,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,33,wild,pooled,NA,NextSeq 500,DrosEU,Maaria_Kankare,SRR5647773,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00869627924924557,0.082586,0.437700774673452,4.71221181984623,58.0222661418061,0.0477310857486182,Pass,NA,NA,2,3,2,7,NA
FI_Cen_Ves_1_2016-07-29,FI_Ves_16_7,FI_Cen_Ves,62.55,26.24,Europe,Finland,Vesanto,Central Finland,29,29,7,7,2016,211,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Maaria_Kankare,SRR8494442,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00865757602823338,0.191351,0.375969915709898,4.45288995117649,73.5294227033238,0.0369750786572147,Pass,NA,NA,2,3,2,7,NA
FI_Pir_Aka_1_2014-07-25,FI_Aka_14_36,FI_Pir_Aka,61.1,23.52,Europe,Finland,Akaa,Pirkanmaa,25,25,7,7,2014,206,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Maaria_Kankare,SRR5647775,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00962294934836764,0.067863,0.497737965297904,4.83958487947487,36.1287503617873,0.0274605039594317,Pass,NA,NA,2,3,2,7,NA
FI_Pir_Aka_1_2014-08-27,FI_Aka_14_37,FI_Pir_Aka,61.1,23.52,Europe,Finland,Akaa,Pirkanmaa,27,27,8,8,2014,239,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Maaria_Kankare,SRR5647774,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00859003197167648,0.067067,0.409905020352782,4.61292153802177,41.1356961546908,0.0497703738322746,Pass,NA,NA,2,3,2,7,NA
FI_Pir_Aka_1_2015-07-21,FI_Aka_15_35,FI_Pir_Aka,61.1,23.52,Europe,Finland,Akaa,Pirkanmaa,21,21,7,7,2015,202,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Maaria_Kankare,SRR8439161,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00884977476940052,0.145354,0.384737667045514,3.94031722157422,52.7920167851608,0.00700307640341797,Pass,NA,NA,2,3,2,7,NA
FI_Pir_Aka_1_2015-10-01,FI_Aka_15_34,FI_Pir_Aka,61.1,23.52,Europe,Finland,Akaa,Pirkanmaa,1,1,10,10,2015,274,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Maaria_Kankare,SRR8439162,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00841281471676213,0.126069,0.386732707782587,3.98394185898389,63.9096156589332,0.00654542560311144,Pass,NA,NA,2,3,2,7,NA
FI_Pir_Aka_1_2016-07-24,FI_Aka_16_5,FI_Pir_Aka,61.1,23.52,Europe,Finland,Akaa,Pirkanmaa,24,24,7,7,2016,206,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Maaria_Kankare,SRR8494445,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00830703776964454,0.150359,0.360504224111468,4.26342301086739,55.6405884963491,0.0398563859757935,Pass,NA,NA,2,3,2,7,NA
FI_Pir_Aka_1_2016-09-17,FI_Aka_16_6,FI_Pir_Aka,61.1,23.52,Europe,Finland,Akaa,Pirkanmaa,17,17,9,9,2016,261,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Maaria_Kankare,SRR8494443,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00870047423974008,0.180262,0.370841925939209,4.38273726576133,68.5884429037368,0.0412982529192831,Pass,NA,NA,2,3,2,7,NA
FI_Pir_Aka_1_2017-07-20,NA,FI_Pir_Aka,61.1,23.5,Europe,Finland,Akaa,Pirkanmaa,16,24,7,7,2017,201,FALSE,NA,BR-1,TR-1,NA,NA,Berries,1,38,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Maaria Kankare,NA,NA,DrosEu-217,FALSE,6.1,Hold,DIN,Pass,NA,0.00799685920933257,0.286647,0.367604571821039,3.8709303583487,42.259288348553,0.00331032461176119,Pass,NA,NA,2,3,2,7,Berry
FI_Pir_Aka_1_2017-09-25,NA,FI_Pir_Aka,61.1,23.5,Europe,Finland,Akaa,Pirkanmaa,24,25,9,9,2017,268,FALSE,NA,BR-1,TR-1,NA,NA,Berries,1,40,Wild flies,pooled,Aspirator,NovaSeq6000,DrosEU_3,Maaria Kankare,NA,NA,DrosEu-218,FALSE,5.1,Fail,DIN,Pass,NA,0.00816423187890016,0.417015,0.358933742939887,3.90821685308939,31.3209468771983,0.00173354046521199,Pass,NA,NA,2,3,2,7,Berry
